ID	simpson_e
SRR15885102	0.5089322081127213
SRR15885103	0.24525647489847063
SRR15885104	0.5089271522488554
SRR15885105	0.5718105277911809
SRR15885106	0.48099317008938214
SRR15885107	0.33173018308905333
SRR15885108	0.4753918179363431
SRR15885109	0.5173288399943698
SRR15885110	0.48514742504705155
SRR15885111	0.6302680323213549
SRR15885112	0.483032423454818
SRR15885113	0.3077654592806108
SRR15885114	0.5585080525244208
SRR15885115	0.28735929452143766
SRR15885116	0.511253214964717
SRR15885117	0.5769492704199539
SRR15885118	0.5612853056315236
SRR15885120	0.6061685261007439
SRR15885121	0.32686442487354606
SRR15885122	0.2666569959062818
SRR15885123	0.5695774901517773
SRR15885124	0.34304123564221495
SRR15885126	0.21845978164158372
SRR15885127	0.4966147165295387
SRR15885128	0.5749541244104134
SRR15885129	0.47567160454382823
SRR15885130	0.5127874419750242
SRR15885131	0.376244805940454
SRR15885132	0.6104361234024459
SRR15885133	0.41078747630577844
SRR15885134	0.35335097713700453
SRR15885135	0.5417111050343163
SRR15885136	0.4977275155278045
SRR15885137	0.4924576176200548
SRR15885138	0.4435746123725664
SRR15885139	0.44589060441434564
SRR15885140	0.504065449148325
SRR15885141	0.46374452707258934
SRR15885142	0.32958143105522963
SRR15885143	0.4567625967998701
SRR15885144	0.2104045416140122
SRR15885145	0.5026256763230575
SRR15885146	0.3549870512083305
SRR15885147	0.5216428360744482
SRR15885148	0.3434055273399838
SRR15885149	0.42123632254085436
SRR15885150	0.5381855105649689
SRR15885151	0.47120901603038007
SRR15885152	0.27387667837106044
SRR15885153	0.6359631460883154
SRR15885154	0.48891437501742985
SRR15885155	0.49475829315830033
SRR15885156	0.4740491105776815
SRR15885157	0.6001930893191512
SRR15885158	0.5624183087406555
SRR15885159	0.2191025447586184
SRR15885160	0.36936560836229554
SRR15885161	0.4353221355942781
SRR15885162	0.2151466957090609
SRR15885163	0.40573060396733124
SRR15885164	0.5657751137162716
SRR15885165	0.5225053504547886
SRR15885166	0.34161831537678145
SRR15885167	0.09162823460862635
SRR15885168	0.610830652967706
SRR15885169	0.3537366361128769
SRR15885170	0.39956400853992946
SRR15885171	0.5688955752576482
SRR15885172	0.634482660604058
SRR15885173	0.3390970334299488
SRR15885174	0.6108805050779563
SRR15885175	0.3309876108954131
SRR15885176	0.4433625137987715
SRR15885177	0.28829386674863744
SRR15885178	0.30227479922907835
SRR15885179	0.5530572117775525
SRR15885180	0.22923969555648013
SRR15885181	0.452273070177946
SRR15885182	0.47133849083222124
SRR15885183	0.37862126248564193
SRR15885184	0.5889377791005581
SRR15885185	0.39968038359085006
SRR15885186	0.6723977547939674
SRR15885187	0.547293778937885
SRR15885188	0.5804217520898899
SRR15885189	0.4650809415708767
SRR15885190	0.3872760665218833
SRR15885191	0.50000320002048
SRR15885192	0.5748800064460146
SRR15885193	0.12226108755482283
SRR15885194	0.3092518887559105
SRR15885195	0.5489498589198863
SRR15885196	0.5182649848235429
SRR15885197	0.5382710733125202
SRR15885198	0.473131218742113
SRR15885199	0.2674071005270573
SRR15885200	0.29951235076317906
SRR15885201	0.40249176534047454
SRR15885202	0.31586187587588493
SRR15885203	0.45216885504334664
SRR15885204	0.3530489419603356
SRR15885205	0.39967427505801034
SRR15885206	0.5096382791350011
SRR15885207	0.36802677586168314
SRR15885208	0.5252034638218845
SRR15885209	0.47228089000389156
SRR15885210	0.5697598977094103
SRR15885211	0.6114275316523805
SRR15885212	0.5103460203176509
SRR15885213	0.6100676189187727
SRR15885214	0.42781905376008456
SRR15885215	0.4986463347679323
SRR15885216	0.1610789412840455
SRR15885217	0.5894752726912612
SRR15885218	0.24339679583500962
SRR15885219	0.14466747694341833
SRR15885220	0.2906734065690795
SRR15885221	0.5838932168611171
SRR15885222	0.5775768939670476
SRR15885223	0.4587053617299109
SRR15885224	0.5134251222444679
SRR15885225	0.48914106828409326
SRR15885226	0.5003945510956478
SRR15885227	0.6049316349821222
SRR15885228	0.48768239126360297
SRR15885229	0.4912628122815233
SRR15885230	0.4609470876994242
SRR15885231	0.3744886133291822
SRR15885232	0.5440064438216079
SRR15885233	0.29641574086150274
SRR15885234	0.19252703984516514
SRR15885235	0.6075056595227241
SRR15885236	0.3134382303267486
SRR15885237	0.47226268988738246
SRR15885238	0.4202240311802197
SRR15885239	0.39817195116233084
SRR15885240	0.5386522180319387
SRR15885242	0.4594155939618825
SRR15885243	0.3847316445994341
SRR15885244	0.4082692753396736
SRR15885245	0.4395789269941692
SRR15885246	0.5545775272763411
SRR15885247	0.6851068191148092
SRR15885248	0.2278906673192969
SRR15885249	0.3684630419041227
SRR15885250	0.4678172425908602
SRR15885251	0.558106474213695
SRR15885252	0.541024175210809
SRR15885253	0.6251621670661369
SRR15885254	0.5228631753238029
SRR15885255	0.31369472990595154
SRR15885256	0.5265649267402855
