ID	simpson_e
SRR15884615	0.06205919354822693
SRR15884616	0.04238058887658722
SRR15884617	0.09780791951819791
SRR15884618	0.046085271156924
SRR15884619	0.03471800861324353
SRR15884620	0.20240205906043507
SRR15884621	0.13255749516981694
SRR15884622	0.02949403258446451
SRR15884623	0.1036141700086381
SRR15884624	0.11015874033110294
SRR15884625	0.1075163992183334
SRR15884626	0.08973167107685866
SRR15884627	0.04139779146094378
SRR15884628	0.05626419331793476
SRR15884629	0.21563319255188462
SRR15884630	0.037994748311175996
SRR15884631	0.06017823985850547
SRR15884632	0.06119160058438861
SRR15884633	0.11783981481539092
SRR15884634	0.03557447032118135
SRR15884635	0.05240802946354261
SRR15884636	0.17347589147248305
SRR15884637	0.02492871345215281
SRR15884638	0.09340711090251684
SRR15884639	0.09215377678615398
SRR15884640	0.15734274536657092
SRR15884641	0.2123162192928963
SRR15884642	0.20989678451559518
SRR15884643	0.05365607332664737
SRR15884644	0.05729769187707812
SRR15884645	0.16424248266098682
SRR15884646	0.09020846700423975
SRR15884647	0.18616547465657904
SRR15884648	0.0729905338167946
SRR15884649	0.32574802561515687
SRR15884650	0.2787509033759276
SRR15884651	0.07287199916751028
SRR15884652	0.24261447569944303
SRR15884653	0.12739064858064597
SRR15884654	0.19103463748350225
SRR15884655	0.16742452381920575
SRR15884656	0.21683805430832234
SRR15884657	0.16768115779305356
SRR15884658	0.10863797957692894
SRR15884659	0.1291641568348805
SRR15884660	0.23026636586879187
SRR15884661	0.043567697244628265
SRR15884662	0.24837539640216516
SRR15884663	0.08553900797743633
SRR15884664	0.22430765736815128
SRR15884665	0.23865005173551274
SRR15884666	0.062460559279842745
SRR15884667	0.09655711695279953
SRR15884668	0.20798807313193432
SRR15884669	0.18587864747439395
SRR15884670	0.34142970602874995
SRR15884671	0.18671249616996655
SRR15884672	0.2674152124770034
SRR15884673	0.1496061695382115
SRR15884674	0.17277717328804085
SRR15884675	0.1671738990241297
SRR15884676	0.06548721365820606
SRR15884677	0.17628967852279628
SRR15884678	0.19834505015725826
SRR15884679	0.09152869959992292
SRR15884680	0.1229594050606235
SRR15884681	0.19750366116486776
SRR15884682	0.20791849781180752
SRR15884683	0.13984326322308113
SRR15884684	0.0635871996321913
SRR15884685	0.1531493009653307
SRR15884686	0.0871147609299859
SRR15884687	0.055496592029758825
SRR15884688	0.13085475582711933
SRR15884689	0.189283845026623
SRR15884690	0.18955418160618998
SRR15884691	0.04914782275577692
SRR15884692	0.2186750715334267
SRR15884693	0.14728251968578157
SRR15884694	0.1771433796247247
SRR15884695	0.1373591837603028
SRR15884696	0.17968043417922622
SRR15884697	0.1285482148206034
SRR15884698	0.07168254719905781
SRR15884699	0.26788655488739405
SRR15884700	0.16874009090690162
SRR15884701	0.08562209762494576
SRR15884702	0.08438875650655879
SRR15884703	0.12311086864507607
SRR15884704	0.1833667466663999
SRR15884705	0.13544678867800075
SRR15884706	0.16627556436919508
SRR15884707	0.19604236880221257
SRR15884708	0.13373892962636122
SRR15884709	0.07185423798738692
SRR15884710	0.08123428701433141
SRR15884711	0.07551086665404366
SRR15884712	0.0817015550171997
SRR15884713	0.032719453563138025
SRR15884714	0.0926761576542143
SRR15884715	0.07449076148890084
SRR15884716	0.155990916636445
SRR15884717	0.0985902260205382
SRR15884718	0.1406760910944539
SRR15884719	0.04583884197032828
SRR15884720	0.1567399259048991
SRR15884721	0.09348804602759045
SRR15884722	0.14425715275433762
SRR15884723	0.08716499858660211
SRR15884724	0.1425600932420562
SRR15884725	0.053129826207153
SRR15884726	0.06932907547059994
SRR15884727	0.2587624629317597
SRR15884728	0.1539074269974287
SRR15884729	0.12912274861962877
SRR15884730	0.19312225225659488
SRR15884731	0.05610802635416441
SRR15884732	0.03968944413384014
SRR15884733	0.16740089144054868
SRR15884734	0.14533301281009356
SRR15884735	0.0231742033341086
SRR15884736	0.064806416287302
SRR15884737	0.181313394777977
SRR15884738	0.12655504511687357
SRR15884739	0.12077420361176124
SRR15884740	0.15366861694679637
SRR15884741	0.04949743511814827
SRR15884742	0.05785348572342591
SRR15884743	0.1803006404999953
SRR15884744	0.09755579801423224
SRR15884745	0.19308518396214072
SRR15884746	0.1407698081420131
SRR15884747	0.035410645499523684
SRR15884748	0.07508114650184083
SRR15884749	0.1388723630776827
SRR15884750	0.0572281434274622
SRR15884751	0.05113020244696878
SRR15884752	0.10853136400134471
SRR15884753	0.027627144761552994
SRR15884754	0.029510770911993316
SRR15884755	0.0794168904401683
SRR15884756	0.0892933042165727
SRR15884757	0.07868956318919862
SRR15884758	0.08917073499227994
SRR15884759	0.07385316579748581
SRR15884760	0.15368750105660153
SRR15884761	0.16035098238772802
SRR15884762	0.1316647456604722
SRR15884763	0.04829648633402623
SRR15884764	0.08925627501603473
SRR15884765	0.03624671085384298
SRR15884766	0.19238767822486694
SRR15884767	0.17134050671610926
SRR15884768	0.12175419034822198
SRR15884769	0.024142720390763178
SRR15884770	0.09864188588891995
SRR15884771	0.15345713387349919
SRR15884772	0.14918891121073274
SRR15884773	0.12809506367123977
SRR15884774	0.08138603411097037
SRR15884775	0.11486882256148652
SRR15884776	0.18331998983791303
SRR15884777	0.13381456046723503
SRR15884778	0.16117221558106737
SRR15884779	0.1655240760396418
SRR15884780	0.16820564515369396
SRR15884781	0.11780373057838223
SRR15884782	0.03963097563142672
SRR15884783	0.09657026381705894
SRR15884784	0.16059548910139915
SRR15884785	0.08806524696376745
SRR15884786	0.08827426273900718
SRR15884787	0.22960895244203447
SRR15884788	0.17848578089456785
SRR15884789	0.1486410462617312
SRR15884790	0.0955806438858129
SRR15884791	0.13427879354134903
SRR15884792	0.08713630864511455
SRR15884793	0.12960005009819536
SRR15884794	0.11395593752370287
SRR15884795	0.07971284398132826
SRR15884796	0.22444706522803407
SRR15884797	0.11716540260506869
SRR15884798	0.09979651251586384
SRR15884799	0.0756678337067995
SRR15884800	0.18429968662418486
SRR15884801	0.21417330389735442
SRR15884802	0.06456336442274542
SRR15884803	0.08165832510544051
SRR15884804	0.0734389341338655
SRR15884805	0.080880543500688
SRR15884806	0.1464857420095221
SRR15884807	0.09948501779508408
SRR15884808	0.05755497231955766
SRR15884809	0.18359492672873348
SRR15884810	0.055391780524471544
SRR15884811	0.10179007537970386
SRR15884812	0.09215231680987492
SRR15884813	0.14627892624808458
SRR15884814	0.20264557855717966
SRR15884815	0.14719614194437203
SRR15884816	0.08179579594474766
SRR15884817	0.1489043510637596
SRR15884818	0.14801584697918072
SRR15884819	0.10924411367152416
SRR15884820	0.07635751816612552
SRR15884821	0.04290383684344954
SRR15884822	0.059057412885992984
SRR15884823	0.1747175097415495
SRR15884824	0.09132085431667394
SRR15884825	0.034613048245278215
SRR15884826	0.04465050354158865
SRR15884827	0.18073290634678152
SRR15884828	0.2266040557847702
SRR15884829	0.14600181504784412
SRR15884830	0.08182948148762147
SRR15884831	0.15463613609969218
SRR15884832	0.07565656598853748
SRR15884833	0.22258312740832722
SRR15884834	0.2616135486517484
SRR15884835	0.13139899437090913
SRR15884836	0.03424718954000748
SRR15884837	0.05652421070315684
SRR15884838	0.18866794514103669
SRR15884839	0.044853731515050614
SRR15884840	0.23226284811184056
SRR15884841	0.07676663455282928
SRR15884842	0.1812185290465902
SRR15884843	0.12259362926611608
SRR15884844	0.1896718085935289
SRR15884845	0.19035534927465475
SRR15884846	0.18267513679152667
SRR15884847	0.1672830511796874
SRR15884848	0.08243383347786622
SRR15884849	0.1489191211913339
SRR15884850	0.11287322162821407
SRR15884851	0.1721076361707356
SRR15884852	0.18677311638565033
SRR15884853	0.1563923463587514
SRR15884854	0.17523570920197615
SRR15884855	0.2590582300727229
SRR15884856	0.25333783747741334
SRR15884857	0.20005172537411273
SRR15884858	0.15629331278430533
SRR15884859	0.04122393806146181
SRR15884860	0.16186307978772474
SRR15884861	0.09659568895294839
SRR15884862	0.21015467383994618
SRR15884863	0.15347181483981592
SRR15884864	0.23055324848604905
SRR15884865	0.17718969321858472
SRR15884866	0.14283428937084353
SRR15884867	0.0829235945847151
SRR15884868	0.13783474256125466
SRR15884869	0.08330406028654866
SRR15884870	0.19810169447472978
SRR15884871	0.17342483838261832
SRR15884872	0.09101888815229124
SRR15884873	0.21058548188646453
SRR15884874	0.12955566294280507
SRR15884875	0.11431651572771195
SRR15884876	0.3119933617796401
SRR15884877	0.13168011373453714
SRR15884878	0.05133357249850094
SRR15884879	0.08062580277499308
SRR15884880	0.0712584234154769
SRR15884881	0.08212517509990708
SRR15884882	0.1693721037370261
SRR15884883	0.1572219421156102
SRR15884884	0.1251877616123767
SRR15884885	0.07508572507197178
SRR15884886	0.12621554786327327
SRR15884887	0.04086556322933098
SRR15884888	0.18158190084582304
SRR15884889	0.14699826888958625
SRR15884890	0.06211938829597174
SRR15884891	0.15099111534455306
SRR15884892	0.20440349891695583
SRR15884893	0.031127418746424183
SRR15884894	0.0934768475646574
SRR15884895	0.09004835048927302
SRR15884896	0.10312076771745134
SRR15884897	0.13618314170367943
SRR15884898	0.13784945194476572
SRR15884899	0.11508408798419743
SRR15884900	0.12594786473783723
SRR15884901	0.11056142427880232
SRR15884902	0.10285038571609889
SRR15884903	0.051855084106001044
SRR15884904	0.20080192255792734
SRR15884905	0.1478857081985695
SRR15884906	0.11992337951374811
SRR15884907	0.09986540380552064
SRR15884908	0.12534189257353498
SRR15884909	0.04420329953230786
SRR15884910	0.11656905453805382
SRR15884911	0.06882427464101049
SRR15884912	0.20026885372644904
SRR15884913	0.033863585886575245
SRR15884914	0.03989365691493352
SRR15884915	0.13889785243029906
SRR15884916	0.10943998491584313
SRR15884917	0.07662500565109417
SRR15884918	0.09324623140693455
SRR15884919	0.03008774501112694
SRR15884920	0.050082486255522744
SRR15884921	0.17102528013598836
SRR15884922	0.14492979461616193
SRR15884923	0.14136177758477186
SRR15884924	0.10015535136612541
SRR15884925	0.12002747073523816
SRR15884926	0.03775195389767633
